Q9BST9	RTKN_HUMAN	RTKN
Q8NET4	RTL9_HUMAN	RTL9
Q16799	RTN1_HUMAN	RTN1
O75298	RTN2_HUMAN	RTN2
Q96DX8	RTP4_HUMAN	RTP4
Q9Y224	RTRAF_HUMAN	RTRAF
P09234	RU1C_HUMAN	SNRPC
Q96C34	RUND1_HUMAN	RUNDC1
Q01196	RUNX1_HUMAN	RUNX1
Q13761	RUNX3_HUMAN	RUNX3
Q96GQ5	RUS1_HUMAN	C16orf58
P62306	RUXF_HUMAN	SNRPF
P48443	RXRG_HUMAN	RXRG
Q92736	RYR2_HUMAN	RYR2
Q15413	RYR3_HUMAN	RYR3
P33764	S10A3_HUMAN	S100A3
P26447	S10A4_HUMAN	S100A4
P06703	S10A6_HUMAN	S100A6
B5MCN3	S14L6_HUMAN	SEC14L6
Q16348	S15A2_HUMAN	SLC15A2
Q9NRA2	S17A5_HUMAN	SLC17A5
O60779	S19A2_HUMAN	SLC19A2
Q5SY68	S1A7B_HUMAN	S100A7L2
O95136	S1PR2_HUMAN	S1PR2
Q08357	S20A2_HUMAN	SLC20A2
Q9H015	S22A4_HUMAN	SLC22A4
Q9Y694	S22A7_HUMAN	SLC22A7
Q8IZD6	S22AF_HUMAN	SLC22A15
Q86VW1	S22AG_HUMAN	SLC22A16
Q96BI1	S22AI_HUMAN	SLC22A18
A6NK97	S22AK_HUMAN	SLC22A20P
Q9UHI7	S23A1_HUMAN	SLC23A1
Q9BSK2	S2533_HUMAN	SLC25A33
Q8NG04	S2610_HUMAN	SLC26A10
P40879	S26A3_HUMAN	SLC26A3
O43511	S26A4_HUMAN	SLC26A4
Q96RN1	S26A8_HUMAN	SLC26A8
Q5VU36	S31A5_HUMAN	SPATA31A5
P0DKV0	S31C1_HUMAN	SPATA31C1
Q6ZUB1	S31E1_HUMAN	SPATA31E1
Q9BS91	S35A5_HUMAN	SLC35A5
P78383	S35B1_HUMAN	SLC35B1
Q8TB61	S35B2_HUMAN	SLC35B2
Q76EJ3	S35D2_HUMAN	SLC35D2
Q2M3R5	S35G1_HUMAN	SLC35G1
P0C7Q5	S35G4_HUMAN	SLC35G4
Q8NBW4	S38A9_HUMAN	SLC38A9
Q9NY26	S39A1_HUMAN	SLC39A1
Q9BRY0	S39A3_HUMAN	SLC39A3
Q6ZMH5	S39A5_HUMAN	SLC39A5
Q92504	S39A7_HUMAN	SLC39A7
Q9NUM3	S39A9_HUMAN	SLC39A9
Q9ULF5	S39AA_HUMAN	SLC39A10
Q9NP59	S40A1_HUMAN	SLC40A1
Q96JW4	S41A2_HUMAN	SLC41A2
Q96GZ6	S41A3_HUMAN	SLC41A3
Q9Y2W3	S45A1_HUMAN	SLC45A1
Q9UMX9	S45A2_HUMAN	SLC45A2
P48066	S6A11_HUMAN	SLC6A11
Q9NP91	S6A20_HUMAN	SLC6A20
Q8TCU3	S7A13_HUMAN	SLC7A13
Q8TBB6	S7A14_HUMAN	SLC7A14
P0DJI8	SAA1_HUMAN	SAA1
Q8TDM5	SACA4_HUMAN	SPACA4
Q96E40	SACA9_HUMAN	SPACA9
Q15424	SAFB1_HUMAN	SAFB
O43865	SAHH2_HUMAN	AHCYL1
Q9NSC2	SALL1_HUMAN	SALL1
Q9NSI8	SAMN1_HUMAN	SAMSN1
P07602	SAP_HUMAN	PSAP
Q9Y2G9	SBNO2_HUMAN	SBNO2
O95487	SC24B_HUMAN	SEC24B
P53992	SC24C_HUMAN	SEC24C
Q5VWQ0	RSBN1_HUMAN	RSBN1
Q92681	RSCA1_HUMAN	RSC1A1
P08865	RSSA_HUMAN	RPSA
Q9BY42	RTF2_HUMAN	RTFDC1
Q6ICC9	RTL6_HUMAN	RTL6
P59025	RTP1_HUMAN	RTP1
Q14D33	RTP5_HUMAN	RTP5
P57060	RWD2B_HUMAN	RWDD2B
Q9H446	RWDD1_HUMAN	RWDD1
P19793	RXRA_HUMAN	RXRA
Q9NUL5	RYDEN_HUMAN	RYDEN
P21817	RYR1_HUMAN	RYR1
P04271	S100B_HUMAN	S100B
P31151	S10A7_HUMAN	S100A7
P06702	S10A9_HUMAN	S100A9
Q9UP95	S12A4_HUMAN	SLC12A4
Q9UHW9	S12A6_HUMAN	SLC12A6
Q13183	S13A2_HUMAN	SLC13A2
Q86YT5	S13A5_HUMAN	SLC13A5
O43304	S14L5_HUMAN	SEC14L5
Q8IY34	S15A3_HUMAN	SLC15A3
Q9Y2C5	S17A4_HUMAN	SLC17A4
Q3KQZ1	S2535_HUMAN	SLC25A35
Q9BZJ4	S2539_HUMAN	SLC25A39
Q96H78	S2544_HUMAN	SLC25A44
Q8N413	S2545_HUMAN	SLC25A45
Q6Q0C1	S2547_HUMAN	SLC25A47
Q6ZT89	S2548_HUMAN	SLC25A48
Q8TE54	S26A7_HUMAN	SLC26A7
Q6PCB7	S27A1_HUMAN	SLC27A1
Q6P1M0	S27A4_HUMAN	SLC27A4
Q9HAS3	S28A3_HUMAN	SLC28A3
Q8IUI4	S29P2_HUMAN	SNX29P2
Q8IXU6	S35F2_HUMAN	SLC35F2
Q8WV83	S35F5_HUMAN	SLC35F5
Q8N357	S35F6_HUMAN	SLC35F6
Q96KT7	S35G5_HUMAN	SLC35G5
L0R6Q1	S35U4_HUMAN	SLC35A4
Q7Z2H8	S36A1_HUMAN	SLC36A1
Q495M3	S36A2_HUMAN	SLC36A2
Q6YBV0	S36A4_HUMAN	SLC36A4
Q96QD8	S38A2_HUMAN	SLC38A2
Q99624	S38A3_HUMAN	SLC38A3
A6NNN8	S38A8_HUMAN	SLC38A8
P31213	S5A2_HUMAN	SRD5A2
P39019	RS19_HUMAN	RPS19
P62266	RS23_HUMAN	RPS23
P62854	RS26_HUMAN	RPS26
Q9HA92	RSAD1_HUMAN	RSAD1
Q5TD94	RSH4A_HUMAN	RSPH4A
Q96S79	RSLAB_HUMAN	RASL10B
P82650	RT22_HUMAN	MRPS22
P09651	ROA1_HUMAN	HNRNPA1
P22626	ROA2_HUMAN	HNRNPA2B1
P30876	RPB2_HUMAN	POLR2B
P62487	RPB7_HUMAN	POLR2G
Q9Y2Y1	RPC10_HUMAN	POLR3K
Q9BT43	RPC7L_HUMAN	POLR3GL
Q2QD12	RPEL1_HUMAN	RPEL1
Q13905	RPGF1_HUMAN	RAPGEF1
O00411	RPOM_HUMAN	POLRMT
P78346	RPP30_HUMAN	RPP30
Q5VZM2	RRAGB_HUMAN	RRAGB
Q96FB5	RRNAD_HUMAN	RRNAD1
P56182	RRP1_HUMAN	RRP1
Q9Y2L1	RRP44_HUMAN	DIS3
Q9NSQ0	RRP7B_HUMAN	RRP7BP
Q9NQ39	RS10L_HUMAN	RPS10P5
Q14690	RRP5_HUMAN	PDCD11
Q15050	RRS1_HUMAN	RRS1
P62263	RS14_HUMAN	RPS14
P62861	RS30_HUMAN	FAU
P23396	RS3_HUMAN	RPS3
Q8TD47	RS4Y2_HUMAN	RPS4Y2
P62701	RS4X_HUMAN	RPS4X
Q6PCB5	RSBNL_HUMAN	RSBN1L
Q92737	RSLAA_HUMAN	RASL10A
Q9BPW5	RSLBB_HUMAN	RASL11B
Q6UXX9	RSPO2_HUMAN	RSPO2
Q9BXY4	RSPO3_HUMAN	RSPO3
Q7L4I2	RSRC2_HUMAN	RSRC2
Q9Y3D9	RT23_HUMAN	MRPS23
Q9Y2Q9	RT28_HUMAN	MRPS28
Q6P087	RUSD3_HUMAN	RPUSD3
Q96CM3	RUSD4_HUMAN	RPUSD4
Q9HCY8	S10AE_HUMAN	S100A14
Q6NT16	S18B1_HUMAN	SLC18B1
P41440	S19A1_HUMAN	SLC19A1
Q96BU1	S1PBP_HUMAN	S100PBP
P21453	S1PR1_HUMAN	S1PR1
O95977	S1PR4_HUMAN	S1PR4
O15245	S22A1_HUMAN	SLC22A1
O75751	S22A3_HUMAN	SLC22A3
O76082	S22A5_HUMAN	SLC22A5
Q8WUG5	S22AH_HUMAN	SLC22A17
Q8N4F4	S22AO_HUMAN	SLC22A24
Q6PIV7	S2534_HUMAN	SLC25A34
P50443	S26A2_HUMAN	SLC26A2
P58743	S26A5_HUMAN	SLC26A5
Q5VYP0	S31A3_HUMAN	SPATA31A3
B4DYI2	S31C2_HUMAN	SPATA31C2
Q9Y2D2	S35A3_HUMAN	SLC35A3
Q9H1N7	S35B3_HUMAN	SLC35B3
Q969S0	S35B4_HUMAN	SLC35B4
Q9NTN3	S35D1_HUMAN	SLC35D1
Q96K37	S35E1_HUMAN	SLC35E1
Q7Z769	S35E3_HUMAN	SLC35E3
Q5T1Q4	S35F1_HUMAN	SLC35F1
A4IF30	S35F4_HUMAN	SLC35F4
Q8N808	S35G3_HUMAN	SLC35G3
Q495N2	S36A3_HUMAN	SLC36A3
Q8WUX1	S38A5_HUMAN	SLC38A5
Q6P5W5	S39A4_HUMAN	SLC39A4
Q9H9S3	S61A2_HUMAN	SEC61A2
Q9NZJ4	SACS_HUMAN	SACS
Q9Y467	SALL2_HUMAN	SALL2
Q6SPF0	SAMD1_HUMAN	SAMD1
Q05209	PTN12_HUMAN	PTPN12
Q15678	PTN14_HUMAN	PTPN14
Q9Y2R2	PTN22_HUMAN	PTPN22
P28827	PTPRM_HUMAN	PTPRM
Q03393	PTPS_HUMAN	PTS
P53801	PTTG_HUMAN	PTTG1IP
P26022	PTX3_HUMAN	PTX3
Q15397	PUM3_HUMAN	PUM3
P31939	PUR9_HUMAN	ATIC
Q9BZE2	PUS3_HUMAN	PUS3
Q56P42	PYDC2_HUMAN	PYDC2
P43351	RAD52_HUMAN	RAD52
Q96S59	RANB9_HUMAN	RANBP9
P62826	RAN_HUMAN	RAN
P61225	RAP2B_HUMAN	RAP2B
Q9Y3L5	RAP2C_HUMAN	RAP2C
Q70E73	RAPH1_HUMAN	RAPH1
Q13702	RAPSN_HUMAN	RAPSN
P10276	RARA_HUMAN	RARA
P20936	RASA1_HUMAN	RASA1
Q9Y272	RASD1_HUMAN	RASD1
Q86WH2	RASF3_HUMAN	RASSF3
P51159	RB27A_HUMAN	RAB27A
Q14964	RB39A_HUMAN	RAB39A
P0C0E4	RB40L_HUMAN	RAB40AL
Q8IUD2	RB6I2_HUMAN	ERC1
Q9NYW8	RBAK_HUMAN	RBAK
Q8N0V3	RBFA_HUMAN	RBFA
Q9UBK7	RBL2A_HUMAN	RABL2A
Q08999	RBL2_HUMAN	RBL2
Q96H35	RBM18_HUMAN	RBM18
Q96EV2	RBM33_HUMAN	RBM33
Q9BWF3	RBM4_HUMAN	RBM4
P52756	RBM5_HUMAN	RBM5
Q9H1K0	RBNS5_HUMAN	RBSN
Q9UBG7	RBPJL_HUMAN	RBPJL
Q9H477	RBSK_HUMAN	RBKS
P53805	RCAN1_HUMAN	RCAN1
Q14206	RCAN2_HUMAN	RCAN2
Q8NDN9	RCBT1_HUMAN	RCBTB1
Q14257	RCN2_HUMAN	RCN2
Q7Z4M0	RE114_HUMAN	REC114
Q8TAI7	REBL1_HUMAN	RHEBL1
O94762	RECQ5_HUMAN	RECQL5
P78563	RED1_HUMAN	ADARB1
Q16378	PROL4_HUMAN	PRR4
O43490	PROM1_HUMAN	PROM1
O60508	PRP17_HUMAN	CDC40
Q99633	PRP18_HUMAN	PRPF18
Q8WWY3	PRP31_HUMAN	PRPF31
Q8N4B5	PRR18_HUMAN	PRR18
Q99946	PRRT1_HUMAN	PRRT1
Q5FWE3	PRRT3_HUMAN	PRRT3
Q99811	PRRX2_HUMAN	PRRX2
E5RG02	PRS46_HUMAN	PRSS46P
P17980	PRS6A_HUMAN	PSMC3
Q86WR7	PRSR2_HUMAN	PROSER2
Q2VWP7	PRTG_HUMAN	PRTG
P24158	PRTN3_HUMAN	PRTN3
O14603	PRY_HUMAN	PRY; PRY2; PRYP3; PRYP4
P28070	PSB4_HUMAN	PSMB4
P28072	PSB6_HUMAN	PSMB6
O00232	PSD12_HUMAN	PSMD12
Q8NDX1	PSD4_HUMAN	PSD4
Q9Y248	PSF2_HUMAN	GINS2
E9PB15	PTG3L_HUMAN	PTGES3L
P41222	PTGDS_HUMAN	PTGDS
Q16647	PTGIS_HUMAN	PTGIS
Q9Y3E5	PTH2_HUMAN	PTRH2
Q3SYG4	PTHB1_HUMAN	BBS9
P06400	RB_HUMAN	RB1
Q9UKL0	RCOR1_HUMAN	RCOR1
P0DJH9	RD3L_HUMAN	RD3L
P61572	REC19_HUMAN	ERVK-19
Q69383	REC6_HUMAN	ERVK-6
P46063	RECQ1_HUMAN	RECQL
O94761	RECQ4_HUMAN	RECQL4
P05451	REG1A_HUMAN	REG1A
P04090	REL2_HUMAN	RLN2
Q01201	RELB_HUMAN	RELB
Q9H1J1	REN3A_HUMAN	UPF3A
P00797	RENI_HUMAN	REN
O75787	RENR_HUMAN	ATP6AP2
Q9HAU5	RENT2_HUMAN	UPF2
Q6BDI9	REP15_HUMAN	REP15
O15258	RER1_HUMAN	RER1
Q96A58	RERG_HUMAN	RERG
P09455	RET1_HUMAN	RBP1
Q86YS3	RFIP4_HUMAN	RAB11FIP4
Q6ZTI6	RFLA_HUMAN	RFLNA
Q9Y644	RFNG_HUMAN	RFNG
Q8NHY2	RFWD2_HUMAN	RFWD2
Q2KHR2	RFX7_HUMAN	RFX7
Q8IZJ4	RGDSR_HUMAN	RGL4
Q92546	RGP1_HUMAN	RGP1
Q9NX52	RHBL2_HUMAN	RHBDL2
Q5TG30	RHG40_HUMAN	ARHGAP40
A8MT19	RHN2P_HUMAN	RHPN2P1
Q9BSD3	RHNO1_HUMAN	RHNO1
P62745	RHOB_HUMAN	RHOB
Q8IUC4	RHPN2_HUMAN	RHPN2
Q4ADV7	RIC1_HUMAN	RIC1
Q7Z5B4	RIC3_HUMAN	RIC3
Q969G6	RIFK_HUMAN	RFK
O00231	PSD11_HUMAN	PSMD11
Q9BRX5	PSF3_HUMAN	GINS3
P11464	PSG1_HUMAN	PSG1
Q00888	PSG4_HUMAN	PSG4
Q00889	PSG6_HUMAN	PSG6
Q8IV42	PSTK_HUMAN	PSTK
Q6UWS5	PT117_HUMAN	PET117
Q9Y6C5	PTC2_HUMAN	PTCH2
Q14914	PTGR1_HUMAN	PTGR1
Q03431	PTH1R_HUMAN	PTH1R
Q3KNS1	PTHD3_HUMAN	PTCHD3
P12272	PTHR_HUMAN	PTHLH
P01270	PTHY_HUMAN	PTH
P20962	PTMS_HUMAN	PTMS
Q99952	PTN18_HUMAN	PTPN18
P18031	PTN1_HUMAN	PTPN1
P29074	PTN4_HUMAN	PTPN4
P29350	PTN6_HUMAN	PTPN6
P18433	PTPRA_HUMAN	PTPRA
P23469	PTPRE_HUMAN	PTPRE
O95997	PTTG1_HUMAN	PTTG1
A6NDE4	RBY1B_HUMAN	RBMY1B
P54727	RD23B_HUMAN	RAD23B
Q7Z3Z2	RD3_HUMAN	RD3
P61578	REC16_HUMAN	ERVK-16
P61571	REC21_HUMAN	ERVK-21
Q96R05	RET7_HUMAN	RBP7
O75570	RF1M_HUMAN	MTRF1
P40937	RFC5_HUMAN	RFC5
Q9BXF6	RFIP5_HUMAN	RAB11FIP5
A6NFN3	RFOX3_HUMAN	RBFOX3
A6NLU0	RFPLA_HUMAN	RFPL4A
Q33E94	RFX4_HUMAN	RFX4
O14593	RFXK_HUMAN	RFXANK
Q9H0H5	RGAP1_HUMAN	RACGAP1
Q7Z3J3	RGPD4_HUMAN	RGPD4
Q13972	RGRF1_HUMAN	RASGRF1
O15539	RGS5_HUMAN	RGS5
A5PLK6	RGSL_HUMAN	RGSL1
O94844	RHBT1_HUMAN	RHOBTB1
P18577	RHCE_HUMAN	RHCE
Q6ZWK4	RHEX_HUMAN	RHEX
Q96QB1	RHG07_HUMAN	DLC1
Q6ZUM4	RHG27_HUMAN	ARHGAP27
P55036	PSMD4_HUMAN	PSMD4
P48556	PSMD8_HUMAN	PSMD8
P61289	PSME3_HUMAN	PSME3
P11686	PSPC_HUMAN	SFTPC
Q8IYL9	PSYR_HUMAN	GPR65
P25105	PTAFR_HUMAN	PTAFR
Q9UKA9	PTBP2_HUMAN	PTBP2
Q13635	PTC1_HUMAN	PTCH1
O75127	PTCD1_HUMAN	PTCD1
Q8WV60	PTCD2_HUMAN	PTCD2
O14684	PTGES_HUMAN	PTGES
Q13308	PTK7_HUMAN	PTK7
Q12923	PTN13_HUMAN	PTPN13
Q4JDL3	PTN20_HUMAN	PTPN20
P10586	PTPRF_HUMAN	PTPRF
P23470	PTPRG_HUMAN	PTPRG
Q15262	PTPRK_HUMAN	PTPRK
Q16849	PTPRN_HUMAN	PTPRN
Q9UMZ3	PTPRQ_HUMAN	PTPRQ
Q15256	PTPRR_HUMAN	PTPRR
Q13332	PTPRS_HUMAN	PTPRS
Q6GMV3	PTRD1_HUMAN	PTRHD1
Q9UHX1	PUF60_HUMAN	PUF60
P22102	PUR2_HUMAN	GART
P22234	PUR6_HUMAN	PAICS
P25787	PSA2_HUMAN	PSMA2
A5LHX3	PSB11_HUMAN	PSMB11
P20618	PSB1_HUMAN	PSMB1
P28074	PSB5_HUMAN	PSMB5
O75475	PSIP1_HUMAN	PSIP1
Q99460	PSMD1_HUMAN	PSMD1
Q15008	PSMD6_HUMAN	PSMD6
P07988	PSPB_HUMAN	SFTPB
Q8WXF1	PSPC1_HUMAN	PSPC1
P60484	PTEN_HUMAN	PTEN
Q8N8N7	PTGR2_HUMAN	PTGR2
Q8N4Q0	PTGR3_HUMAN	ZADH2
Q96NR3	PTHD1_HUMAN	PTCHD1
Q6ZW05	PTHD4_HUMAN	PTCHD4
A5PKW4	PSD1_HUMAN	PSD
P51665	PSMD7_HUMAN	PSMD7
Q14997	PSME4_HUMAN	PSME4
Q92530	PSMF1_HUMAN	PSMF1
Q9BT73	PSMG3_HUMAN	PSMG3
O95758	PTBP3_HUMAN	PTBP3
Q7RTS3	PTF1A_HUMAN	PTF1A
P06454	PTMA_HUMAN	PTMA
P26045	PTN3_HUMAN	PTPN3
P35236	PTN7_HUMAN	PTPN7
P21246	PTN_HUMAN	PTN
Q86YD1	PTOV1_HUMAN	PTOV1
Q9NZH5	PTTG2_HUMAN	PTTG2
Q14671	PUM1_HUMAN	PUM1
Q8TB72	PUM2_HUMAN	PUM2
Q06203	PUR1_HUMAN	PPAT
Q96PZ0	PUS7_HUMAN	PUS7
A0A1B0GWK0	PVLEF_HUMAN	PVALEF
P15151	PVR_HUMAN	PVR
Q5TGL8	PXDC1_HUMAN	PXDC1
P11498	PYC_HUMAN	PC
Q8WXC3	PYDC1_HUMAN	PYDC1
P11217	PYGM_HUMAN	PYGM
Q9Y3Y4	PYGO1_HUMAN	PYGO1
Q9NZ81	PRR13_HUMAN	PRR13
Q9BWN1	PRR14_HUMAN	PRR14
A6NJB7	PRR19_HUMAN	PRR19
Q6MZM9	PRR27_HUMAN	PRR27
Q53SZ7	PRR30_HUMAN	PRR30
Q16651	PRSS8_HUMAN	PRSS8
Q9UIG5	PS1C1_HUMAN	PSORS1C1
P28062	PSB8_HUMAN	PSMB8
P11465	PSG2_HUMAN	PSG2
Q13046	PSG7_HUMAN	PSG7
Q00887	PSG9_HUMAN	PSG9
Q06323	PSME1_HUMAN	PSME1
P0DJ07	PT100_HUMAN	PET100
P30566	PUR8_HUMAN	ADSL
P59797	SELV_HUMAN	SELENOV
O15041	SEM3E_HUMAN	SEMA3E
Q9NS98	SEM3G_HUMAN	SEMA3G
Q9H3T3	SEM6B_HUMAN	SEMA6B
Q9H3T2	SEM6C_HUMAN	SEMA6C
Q7Z6J9	SEN54_HUMAN	TSEN54
Q6ZU15	SEP14_HUMAN	SEPT14
Q12884	SEPR_HUMAN	FAP
Q96SA4	SERC2_HUMAN	SERINC2
Q13530	SERC3_HUMAN	SERINC3
Q8N6R1	SERP2_HUMAN	SERP2
P50454	SERPH_HUMAN	SERPINH1
Q86VW0	SESD1_HUMAN	SESTD1
Q9Y6P5	SESN1_HUMAN	SESN1
P58004	SESN2_HUMAN	SESN2
Q86TU7	SETD3_HUMAN	SETD3
A0MZ66	SHOT1_HUMAN	SHTN1
Q8N114	SHSA5_HUMAN	SHISA5
B8ZZ34	SHSA8_HUMAN	SHISA8
P57059	SIK1_HUMAN	SIK1
Q9Y2K2	SIK3_HUMAN	SIK3
A0A1B0GVY4	SIM31_HUMAN	SMIM31
Q9H106	SIRPD_HUMAN	SIRPD
Q8N196	SIX5_HUMAN	SIX5
Q96BD8	SKA1_HUMAN	SKA1
Q13291	SLAF1_HUMAN	SLAMF1
Q9NQ25	SLAF7_HUMAN	SLAMF7
Q9P270	SLAI2_HUMAN	SLAIN2
Q9BQI6	SLF1_HUMAN	SLF1
Q9GZT3	SLIRP_HUMAN	SLIRP
Q8IYM2	SLN12_HUMAN	SLFN12
Q9NWH9	SLTM_HUMAN	SLTM
P0DPE8	SM34B_HUMAN	SMIM34B
Q99717	SMAD5_HUMAN	SMAD5
O43541	SMAD6_HUMAN	SMAD6
O15198	SMAD9_HUMAN	SMAD9
Q9BSF0	SMAKA_HUMAN	C2orf88
O00193	SMAP_HUMAN	SMAP
Q5VUG0	SMBT2_HUMAN	SFMBT2
O95347	SMC2_HUMAN	SMC2
Q9UQE7	SMC3_HUMAN	SMC3
P35716	SOX11_HUMAN	SOX11
P48431	SOX2_HUMAN	SOX2
P35711	SOX5_HUMAN	SOX5
Q9HAJ7	SP30L_HUMAN	SAP30L
Q8IW75	SPA12_HUMAN	SERPINA12
Q86W54	SPA24_HUMAN	SPATA24
Q8N4H0	SPA6L_HUMAN	SPATA6L
Q86WD7	SPA9_HUMAN	SERPINA9
Q8N4L4	SPEM1_HUMAN	SPEM1
A0A1B0GUW6	SPEM3_HUMAN	SPEM3
O75934	SPF27_HUMAN	BCAS2
O43278	SPIT1_HUMAN	SPINT1
Q6UDR6	SPIT4_HUMAN	SPINT4
Q8NBX0	SCPDL_HUMAN	SCCPDH
Q96FV2	SCRN2_HUMAN	SCRN2
Q9BWW7	SCRT1_HUMAN	SCRT1
Q8WVN6	SCTM1_HUMAN	SECTM1
P60896	SEM1_HUMAN	SEM1
Q9H3S1	SEM4A_HUMAN	SEMA4A
Q8NFY4	SEM6D_HUMAN	SEMA6D
Q8NCE0	SEN2_HUMAN	TSEN2
Q9P0U3	SENP1_HUMAN	SENP1
Q9BQF6	SENP7_HUMAN	SENP7
Q9P0V9	SEP10_HUMAN	SEPT10
Q9BQI5	SGIP1_HUMAN	SGIP1
Q9HBY8	SGK2_HUMAN	SGK2
O95470	SGPL1_HUMAN	SGPL1
Q8IWX5	SGPP2_HUMAN	SGPP2
Q8TEC5	SH3R2_HUMAN	SH3RF2
Q96HL8	SH3Y1_HUMAN	SH3YL1
Q9Y566	SHAN1_HUMAN	SHANK1
Q9UPX8	SHAN2_HUMAN	SHANK2
Q9BTD1	SHAS3_HUMAN	SHANK2-AS3
P04278	SHBG_HUMAN	SHBG
Q96JF0	SIAT2_HUMAN	ST6GAL2
Q8NBJ9	SIDT2_HUMAN	SIDT2
Q96RL6	SIG11_HUMAN	SIGLEC11
Q08ET2	SIG14_HUMAN	SIGLEC14
A6NMB1	SIG16_HUMAN	SIGLEC16
Q6IA17	SIGIR_HUMAN	SIGIRR
O15389	SIGL5_HUMAN	SIGLEC5
Q9Y286	SIGL7_HUMAN	SIGLEC7
P0DMW5	SIL2B_HUMAN	SMIM10L2B
P0DJ93	SIM13_HUMAN	SMIM13
O75264	SIM24_HUMAN	SMIM24
A4D0T7	SIM30_HUMAN	SMIM30
Q8IXJ6	SIR2_HUMAN	SIRT2
Q9NXA8	SIR5_HUMAN	SIRT5
Q9NRC8	SIR7_HUMAN	SIRT7
Q5JXA9	SIRB2_HUMAN	SIRPB2
Q5T5P2	SKT_HUMAN	KIAA1217
Q14940	SL9A5_HUMAN	SLC9A5
Q92581	SL9A6_HUMAN	SLC9A6
Q4ZJI4	SL9B1_HUMAN	SLC9B1
Q86UD5	SL9B2_HUMAN	SLC9B2
Q96A28	SLAF9_HUMAN	SLAMF9
Q13239	SLAP1_HUMAN	SLA
Q9H5Y7	SLIK6_HUMAN	SLITRK6
Q7Z7L1	SLN11_HUMAN	SLFN11
P0C7P3	SLN14_HUMAN	SLFN14
P03973	SLPI_HUMAN	SLPI
P55000	SLUR1_HUMAN	SLURP1
Q5VYV7	SLX4I_HUMAN	SLX4IP
P38935	SMBP2_HUMAN	IGHMBP2
Q14683	SMC1A_HUMAN	SMC1A
Q16586	SGCA_HUMAN	SGCA
Q92629	SGCD_HUMAN	SGCD
O43556	SGCE_HUMAN	SGCE
Q2NKQ1	SGSM1_HUMAN	SGSM1
Q9Y2Z0	SGT1_HUMAN	SUGT1
Q8TBC3	SHKB1_HUMAN	SHKBP1
Q9Y371	SHLB1_HUMAN	SH3GLB1
Q9BZQ2	SHP1L_HUMAN	SHCBP1L
Q9UHJ6	SHPK_HUMAN	SHPK
P78324	SHPS1_HUMAN	SIRPA
Q9H0F6	SHRPN_HUMAN	SHARPIN
A6NL88	SHSA7_HUMAN	SHISA7
P58511	SI11A_HUMAN	SMIM11A
Q9P2F8	SI1L2_HUMAN	SIPA1L2
Q969X2	SIA7F_HUMAN	ST6GALNAC6
Q92187	SIA8D_HUMAN	ST8SIA4
Q9NXL6	SIDT1_HUMAN	SIDT1
Q8N7X8	SIGL1_HUMAN	SIGLECL1
O43699	SIGL6_HUMAN	SIGLEC6
Q9NYZ4	SIGL8_HUMAN	SIGLEC8
Q7Z3B0	SIM15_HUMAN	SMIM15
Q8N5G0	SIM20_HUMAN	SMIM20
Q96EB6	SIR1_HUMAN	SIRT1
O95475	SIX6_HUMAN	SIX6
Q8WVK7	SKA2_HUMAN	SKA2
Q8IX90	SKA3_HUMAN	SKA3
Q86WV1	SKAP1_HUMAN	SKAP1
Q9Y448	SKAP_HUMAN	KNSTRN
Q1XH10	SKDA1_HUMAN	SKIDA1
P12757	SKIL_HUMAN	SKIL
Q2VWA4	SKOR2_HUMAN	SKOR2
P19634	SL9A1_HUMAN	SLC9A1
Q96T83	SL9A7_HUMAN	SLC9A7
Q5TAH2	SL9C2_HUMAN	SLC9C2
Q9BRT9	SLD5_HUMAN	GINS4
O94933	SLIK3_HUMAN	SLITRK3
Q8IW52	SLIK4_HUMAN	SLITRK4
O94991	SLIK5_HUMAN	SLITRK5
O75094	SLIT3_HUMAN	SLIT3
Q9H2G2	SLK_HUMAN	SLK
A8MWV9	SM34A_HUMAN	SMIM34A
Q5PRF9	SMAG2_HUMAN	SAMD4B
Q9NZC9	SMAL1_HUMAN	SMARCAL1
Q8IYB5	SMAP1_HUMAN	SMAP1
P28370	SMCA1_HUMAN	SMARCA1
P51531	SMCA2_HUMAN	SMARCA2
Q8ND04	SMG8_HUMAN	SMG8
Q9H0W8	SMG9_HUMAN	SMG9
O14508	SOCS2_HUMAN	SOCS2
P08294	SODE_HUMAN	SOD3
Q07890	SOS2_HUMAN	SOS2
Q9BQB4	SOST_HUMAN	SOST
Q3ZLR7	SP201_HUMAN	SUPT20HL1
Q02086	SP2_HUMAN	SP2
Q02447	SP3_HUMAN	SP3
Q02446	SP4_HUMAN	SP4
Q9C0A6	SETD5_HUMAN	SETD5
Q01105	SET_HUMAN	SET
Q8IWL1	SFPA2_HUMAN	SFTPA2
Q9H7N4	SFR19_HUMAN	SCAF1
Q8WV19	SFT2A_HUMAN	SFT2D1
O95562	SFT2B_HUMAN	SFT2D2
P0C7M3	SFTA3_HUMAN	SFTA3
Q6PDA7	SG11A_HUMAN	SPAG11A
Q96BR1	SGK3_HUMAN	SGK3
Q5BJF2	SGMR2_HUMAN	TMEM97
Q5FBB7	SGO1_HUMAN	SGO1
Q9NP31	SH22A_HUMAN	SH2D2A
Q6ZV89	SH2D5_HUMAN	SH2D5
A4FU49	SH321_HUMAN	SH3D21
O75368	SH3L1_HUMAN	SH3BGRL
